Date,Location,Team,Opponent,At Bats,Singles,Doubles,Triples,Home Runs,Total Bases
2018-04-18,Comerica Park,Detroit Tigers,Baltimore Orioles,36,7,2,0,4,27
2018-04-18,Comerica Park,Baltimore Orioles,Detroit Tigers,33,3,2,0,2,15
2018-04-18,Tropicana Field,Tampa Bay Rays,Texas Rangers,33,5,4,0,0,13
2018-04-18,Tropicana Field,Texas Rangers,Tampa Bay Rays,32,4,1,0,1,10
2018-04-18,Miller Park,Milwaukee Brewers,Cincinnati Reds,29,7,0,0,1,11
2018-04-18,Miller Park,Cincinnati Reds,Milwaukee Brewers,31,2,1,0,0,4
2018-04-18,Oakland Coliseum,Oakland Athletics,Chicago White Sox,54,10,4,0,2,26
2018-04-18,Oakland Coliseum,Chicago White Sox,Oakland Athletics,58,13,3,0,1,23
2018-04-18,Rogers Centre,Toronto Blue Jays,Kansas City Royals,40,7,4,1,3,30
2018-04-18,Rogers Centre,Kansas City Royals,Toronto Blue Jays,36,5,1,0,2,15
2018-04-18,Citi Field,New York Mets,Washington Nationals,32,5,2,0,1,13
2018-04-18,Citi Field,Washington Nationals,New York Mets,30,2,0,1,2,13
2018-04-18,Hiram Bithorn Stadium,Minnesota Twins,Cleveland Indians,59,11,1,0,1,17
2018-04-18,Hiram Bithorn Stadium,Cleveland Indians,Minnesota Twins,58,10,1,0,1,16
2018-04-18,SunTrust Park,Atlanta Braves,Philadelphia Phillies,33,9,0,0,2,17
2018-04-18,SunTrust Park,Philadelphia Phillies,Atlanta Braves,31,5,1,0,0,7
2018-04-18,Chase Field,Arizona Diamondbacks,San Francisco Giants,39,3,6,1,0,18
2018-04-18,Chase Field,San Francisco Giants,Arizona Diamondbacks,37,6,1,0,2,16
2018-04-18,Angel Stadium,Los Angeles Angels,Boston Red Sox,33,6,0,0,0,6
2018-04-18,Angel Stadium,Boston Red Sox,Los Angeles Angels,41,8,3,0,3,26
2018-04-18,Petco Park,San Diego Padres,Los Angeles Dodgers,34,7,1,0,0,9
2018-04-18,Petco Park,Los Angeles Dodgers,San Diego Padres,44,12,5,0,1,26
2018-04-18,Safeco Field,Seattle Mariners,Houston Astros,30,5,0,0,0,5
2018-04-18,Safeco Field,Houston Astros,Seattle Mariners,38,6,6,0,0,18
2018-04-19,Wrigley Field,Chicago Cubs,St. Louis Cardinals,35,12,0,1,1,19
2018-04-19,Wrigley Field,St. Louis Cardinals,Chicago Cubs,32,5,0,0,0,5
2018-04-19,Comerica Park,Detroit Tigers,Baltimore Orioles,42,11,3,2,2,31
2018-04-19,Comerica Park,Baltimore Orioles,Detroit Tigers,39,5,6,0,3,29
2018-04-19,Wrigley Field,Chicago Cubs,St. Louis Cardinals,35,12,0,1,1,19
2018-04-19,Wrigley Field,St. Louis Cardinals,Chicago Cubs,32,5,0,0,0,5
2018-04-19,Safeco Field,Seattle Mariners,Houston Astros,34,5,2,0,0,9
2018-04-19,Safeco Field,Houston Astros,Seattle Mariners,34,7,3,0,2,21
2018-04-19,Yankee Stadium,New York Yankees,Toronto Blue Jays,30,6,1,0,1,12
2018-04-19,Yankee Stadium,Toronto Blue Jays,New York Yankees,34,6,0,0,0,6
2018-04-19,Citizens Bank Park,Philadelphia Phillies,Pittsburgh Pirates,32,8,0,0,1,12
2018-04-19,Citizens Bank Park,Pittsburgh Pirates,Philadelphia Phillies,29,2,0,0,0,2
2018-04-19,SunTrust Park,Atlanta Braves,New York Mets,34,6,6,0,1,22
2018-04-19,SunTrust Park,New York Mets,Atlanta Braves,31,4,0,0,2,12
2018-04-19,Miller Park,Milwaukee Brewers,Miami Marlins,36,5,5,0,3,27
2018-04-19,Miller Park,Miami Marlins,Milwaukee Brewers,30,3,0,0,2,11
2018-04-19,Chase Field,Arizona Diamondbacks,San Francisco Giants,30,4,1,0,2,14
2018-04-19,Chase Field,San Francisco Giants,Arizona Diamondbacks,31,3,1,0,1,9
2018-04-19,Angel Stadium,Los Angeles Angels,Boston Red Sox,32,3,0,0,1,7
2018-04-19,Angel Stadium,Boston Red Sox,Los Angeles Angels,37,7,5,0,2,25
2018-04-20,Comerica Park,Detroit Tigers,Kansas City Royals,31,2,3,0,1,12
2018-04-20,Comerica Park,Kansas City Royals,Detroit Tigers,41,11,0,0,1,15
2018-04-20,Comerica Park,Detroit Tigers,Kansas City Royals,31,3,1,1,0,8
2018-04-20,Comerica Park,Kansas City Royals,Detroit Tigers,34,4,1,0,1,10
2018-04-20,Oriole Park at Camden Yards,Baltimore Orioles,Cleveland Indians,29,2,3,0,1,12
2018-04-20,Oriole Park at Camden Yards,Cleveland Indians,Baltimore Orioles,32,4,2,0,0,8
2018-04-20,Citizens Bank Park,Philadelphia Phillies,Pittsburgh Pirates,30,5,2,1,0,12
2018-04-20,Citizens Bank Park,Pittsburgh Pirates,Philadelphia Phillies,32,3,3,0,0,9
2018-04-20,Yankee Stadium,New York Yankees,Toronto Blue Jays,37,7,1,0,3,21
2018-04-20,Yankee Stadium,Toronto Blue Jays,New York Yankees,36,5,2,0,2,17
2018-04-20,Tropicana Field,Tampa Bay Rays,Minnesota Twins,38,8,3,0,0,14
2018-04-20,Tropicana Field,Minnesota Twins,Tampa Bay Rays,36,3,1,0,3,17
2018-04-20,SunTrust Park,Atlanta Braves,New York Mets,41,5,2,0,1,13
2018-04-20,SunTrust Park,New York Mets,Atlanta Braves,39,4,5,0,0,14
2018-04-20,Globe Life Park in Arlington,Texas Rangers,Seattle Mariners,31,5,1,0,0,7
2018-04-20,Globe Life Park in Arlington,Seattle Mariners,Texas Rangers,38,8,5,0,1,22
2018-04-20,Guaranteed Rate Field,Chicago White Sox,Houston Astros,28,2,0,0,0,2
2018-04-20,Guaranteed Rate Field,Houston Astros,Chicago White Sox,39,6,5,0,2,24
2018-04-20,Miller Park,Milwaukee Brewers,Miami Marlins,33,5,2,1,2,20
2018-04-20,Miller Park,Miami Marlins,Milwaukee Brewers,33,6,0,0,0,6
2018-04-20,Busch Stadium,St. Louis Cardinals,Cincinnati Reds,31,5,3,0,0,11
2018-04-20,Busch Stadium,Cincinnati Reds,St. Louis Cardinals,32,8,1,0,0,10
2018-04-20,Coors Field,Colorado Rockies,Chicago Cubs,35,7,3,0,1,17
2018-04-20,Coors Field,Chicago Cubs,Colorado Rockies,44,11,4,1,2,30
2018-04-20,Chase Field,Arizona Diamondbacks,San Diego Padres,28,0,1,0,0,2
2018-04-20,Chase Field,San Diego Padres,Arizona Diamondbacks,33,4,0,0,1,8
2018-04-20,Oakland Coliseum,Oakland Athletics,Boston Red Sox,37,7,3,0,0,13
2018-04-20,Oakland Coliseum,Boston Red Sox,Oakland Athletics,35,8,1,0,2,18
2018-04-20,Angel Stadium,Los Angeles Angels,San Francisco Giants,31,3,1,0,1,9
2018-04-20,Angel Stadium,San Francisco Giants,Los Angeles Angels,36,3,3,0,3,21
2018-04-20,Dodger Stadium,Los Angeles Dodgers,Washington Nationals,32,4,1,1,0,9
2018-04-20,Dodger Stadium,Washington Nationals,Los Angeles Dodgers,36,7,3,0,0,13
2018-04-21,Yankee Stadium,New York Yankees,Toronto Blue Jays,32,7,1,0,1,13
2018-04-21,Yankee Stadium,Toronto Blue Jays,New York Yankees,31,4,0,0,0,4
2018-04-21,Comerica Park,Detroit Tigers,Kansas City Royals,39,12,2,0,2,24
2018-04-21,Comerica Park,Kansas City Royals,Detroit Tigers,37,9,2,0,0,13
2018-04-21,Busch Stadium,St. Louis Cardinals,Cincinnati Reds,32,3,2,0,3,19
2018-04-21,Busch Stadium,Cincinnati Reds,St. Louis Cardinals,29,7,0,0,0,7
2018-04-21,Oriole Park at Camden Yards,Baltimore Orioles,Cleveland Indians,29,2,0,0,0,2
2018-04-21,Oriole Park at Camden Yards,Cleveland Indians,Baltimore Orioles,32,6,0,0,3,18
2018-04-21,Citizens Bank Park,Philadelphia Phillies,Pittsburgh Pirates,31,6,0,0,1,10
2018-04-21,Citizens Bank Park,Pittsburgh Pirates,Philadelphia Phillies,34,7,0,0,1,11
2018-04-21,Tropicana Field,Tampa Bay Rays,Minnesota Twins,35,7,1,1,3,24
2018-04-21,Tropicana Field,Minnesota Twins,Tampa Bay Rays,31,6,3,0,0,12
2018-04-21,SunTrust Park,Atlanta Braves,New York Mets,32,5,2,1,0,12
2018-04-21,SunTrust Park,New York Mets,Atlanta Braves,34,7,0,0,0,7
2018-04-21,Guaranteed Rate Field,Chicago White Sox,Houston Astros,31,2,1,0,1,8
2018-04-21,Guaranteed Rate Field,Houston Astros,Chicago White Sox,36,9,2,0,2,21
2018-04-21,Miller Park,Milwaukee Brewers,Miami Marlins,29,4,1,0,2,14
2018-04-21,Miller Park,Miami Marlins,Milwaukee Brewers,34,6,1,0,2,16
2018-04-21,Globe Life Park in Arlington,Texas Rangers,Seattle Mariners,36,4,6,0,0,16
2018-04-21,Globe Life Park in Arlington,Seattle Mariners,Texas Rangers,37,8,2,0,3,24
2018-04-21,Coors Field,Colorado Rockies,Chicago Cubs,28,3,2,0,0,7
2018-04-21,Coors Field,Chicago Cubs,Colorado Rockies,31,3,3,0,0,9
2018-04-21,Chase Field,Arizona Diamondbacks,San Diego Padres,32,6,1,2,1,18
2018-04-21,Chase Field,San Diego Padres,Arizona Diamondbacks,33,8,1,0,0,10
2018-04-21,Oakland Coliseum,Oakland Athletics,Boston Red Sox,31,1,4,1,1,16
2018-04-21,Oakland Coliseum,Boston Red Sox,Oakland Athletics,28,0,0,0,0,0
2018-04-21,Angel Stadium,Los Angeles Angels,San Francisco Giants,29,0,3,0,3,18
2018-04-21,Angel Stadium,San Francisco Giants,Los Angeles Angels,34,5,1,0,1,11
2018-04-21,Dodger Stadium,Los Angeles Dodgers,Washington Nationals,29,4,0,0,3,16
2018-04-21,Dodger Stadium,Washington Nationals,Los Angeles Dodgers,29,2,0,0,0,2
2018-04-22,Oriole Park at Camden Yards,Baltimore Orioles,Cleveland Indians,32,3,1,0,2,13
2018-04-22,Oriole Park at Camden Yards,Cleveland Indians,Baltimore Orioles,41,8,4,0,2,24
2018-04-22,Yankee Stadium,New York Yankees,Toronto Blue Jays,31,4,4,0,1,16
2018-04-22,Yankee Stadium,Toronto Blue Jays,New York Yankees,30,2,1,0,1,8
2018-04-22,Comerica Park,Detroit Tigers,Kansas City Royals,32,6,2,0,0,10
2018-04-22,Comerica Park,Kansas City Royals,Detroit Tigers,33,3,1,0,3,17
2018-04-22,Tropicana Field,Tampa Bay Rays,Minnesota Twins,36,10,1,0,3,24
2018-04-22,Tropicana Field,Minnesota Twins,Tampa Bay Rays,35,7,1,0,1,13
2018-04-22,Citizens Bank Park,Philadelphia Phillies,Pittsburgh Pirates,38,5,1,2,0,13
2018-04-22,Citizens Bank Park,Pittsburgh Pirates,Philadelphia Phillies,40,4,1,1,1,13
2018-04-22,Guaranteed Rate Field,Chicago White Sox,Houston Astros,31,7,2,0,0,11
2018-04-22,Guaranteed Rate Field,Houston Astros,Chicago White Sox,37,7,2,0,1,15
2018-04-22,Miller Park,Milwaukee Brewers,Miami Marlins,29,3,0,0,1,7
2018-04-22,Miller Park,Miami Marlins,Milwaukee Brewers,30,5,1,0,0,7
2018-04-22,Busch Stadium,St. Louis Cardinals,Cincinnati Reds,32,7,3,0,2,21
2018-04-22,Busch Stadium,Cincinnati Reds,St. Louis Cardinals,33,4,1,0,0,6
2018-04-22,Globe Life Park in Arlington,Texas Rangers,Seattle Mariners,32,3,3,0,2,17
2018-04-22,Globe Life Park in Arlington,Seattle Mariners,Texas Rangers,39,5,3,1,1,18
2018-04-22,Coors Field,Colorado Rockies,Chicago Cubs,38,8,1,1,2,21
2018-04-22,Coors Field,Chicago Cubs,Colorado Rockies,40,11,1,0,1,17
2018-04-22,Oakland Coliseum,Oakland Athletics,Boston Red Sox,31,6,2,0,1,14
2018-04-22,Oakland Coliseum,Boston Red Sox,Oakland Athletics,34,4,2,0,0,8
2018-04-22,Angel Stadium,Los Angeles Angels,San Francisco Giants,32,5,0,0,1,9
2018-04-22,Angel Stadium,San Francisco Giants,Los Angeles Angels,39,11,0,0,2,19
2018-04-22,Chase Field,Arizona Diamondbacks,San Diego Padres,29,5,0,0,1,9
2018-04-22,Chase Field,San Diego Padres,Arizona Diamondbacks,31,1,1,0,1,7
2018-04-22,Dodger Stadium,Los Angeles Dodgers,Washington Nationals,26,1,4,0,0,9
2018-04-22,Dodger Stadium,Washington Nationals,Los Angeles Dodgers,33,5,3,0,1,15
2018-05-28,SunTrust Park,Atlanta Braves,New York Mets,38,8,4,0,1,20
2018-05-28,SunTrust Park,New York Mets,Atlanta Braves,42,13,1,0,1,19
2018-04-23,Great American Ball Park,Cincinnati Reds,Atlanta Braves,34,8,1,0,1,14
2018-04-23,Great American Ball Park,Atlanta Braves,Cincinnati Reds,34,5,1,0,1,11
2018-04-23,Oriole Park at Camden Yards,Baltimore Orioles,Cleveland Indians,32,6,1,0,0,8
2018-04-23,Oriole Park at Camden Yards,Cleveland Indians,Baltimore Orioles,31,2,1,0,1,8
2018-04-23,Yankee Stadium,New York Yankees,Minnesota Twins,37,5,4,0,4,29
2018-04-23,Yankee Stadium,Minnesota Twins,New York Yankees,32,4,2,0,0,8
2018-04-23,Globe Life Park in Arlington,Texas Rangers,Oakland Athletics,32,3,3,0,1,13
2018-04-23,Globe Life Park in Arlington,Oakland Athletics,Texas Rangers,38,8,3,2,1,24
2018-04-23,Minute Maid Park,Houston Astros,Los Angeles Angels,32,6,1,0,0,8
2018-04-23,Minute Maid Park,Los Angeles Angels,Houston Astros,30,3,1,0,0,5
2018-04-23,Guaranteed Rate Field,Chicago White Sox,Seattle Mariners,41,10,3,2,3,34
2018-04-23,Guaranteed Rate Field,Seattle Mariners,Chicago White Sox,33,3,4,0,2,19
2018-04-23,Coors Field,Colorado Rockies,San Diego Padres,34,6,1,0,2,16
2018-04-23,Coors Field,San Diego Padres,Colorado Rockies,43,11,3,0,2,25
2018-04-23,Dodger Stadium,Los Angeles Dodgers,Miami Marlins,29,3,2,0,1,11
2018-04-23,Dodger Stadium,Miami Marlins,Los Angeles Dodgers,32,6,0,0,0,6
2018-04-23,AT&T Park,San Francisco Giants,Washington Nationals,31,2,3,0,1,12
2018-04-23,AT&T Park,Washington Nationals,San Francisco Giants,31,4,0,1,0,7
2018-04-24,Guaranteed Rate Field,Chicago White Sox,Seattle Mariners,32,4,1,0,0,6
2018-04-24,Guaranteed Rate Field,Seattle Mariners,Chicago White Sox,32,4,1,0,0,6
2018-04-24,Progressive Field,Cleveland Indians,Chicago Cubs,31,7,2,0,0,11
2018-04-24,Progressive Field,Chicago Cubs,Cleveland Indians,42,7,4,0,4,31
2018-04-24,Yankee Stadium,New York Yankees,Minnesota Twins,35,5,1,0,4,23
2018-04-24,Yankee Stadium,Minnesota Twins,New York Yankees,32,2,3,0,0,8
2018-04-24,Great American Ball Park,Cincinnati Reds,Atlanta Braves,42,8,1,0,3,22
2018-04-24,Great American Ball Park,Atlanta Braves,Cincinnati Reds,46,6,2,0,3,22
2018-04-24,Citizens Bank Park,Philadelphia Phillies,Arizona Diamondbacks,32,6,1,0,0,8
2018-04-24,Citizens Bank Park,Arizona Diamondbacks,Philadelphia Phillies,35,7,1,0,3,21
2018-04-24,Rogers Centre,Toronto Blue Jays,Boston Red Sox,34,2,2,0,1,10
2018-04-24,Rogers Centre,Boston Red Sox,Toronto Blue Jays,37,8,1,0,0,10
2018-04-24,Globe Life Park in Arlington,Texas Rangers,Oakland Athletics,31,5,1,0,0,7
2018-04-24,Globe Life Park in Arlington,Oakland Athletics,Texas Rangers,33,3,4,0,1,15
2018-04-24,Minute Maid Park,Houston Astros,Los Angeles Angels,38,11,1,0,2,21
2018-04-24,Minute Maid Park,Los Angeles Angels,Houston Astros,33,5,0,0,3,17
2018-04-24,Busch Stadium,St. Louis Cardinals,New York Mets,38,5,4,0,1,17
2018-04-24,Busch Stadium,New York Mets,St. Louis Cardinals,33,3,0,1,2,14
2018-04-24,Kauffman Stadium,Kansas City Royals,Milwaukee Brewers,30,4,1,0,1,10
2018-04-24,Kauffman Stadium,Milwaukee Brewers,Kansas City Royals,34,10,0,0,2,18
2018-04-24,Coors Field,Colorado Rockies,San Diego Padres,31,7,0,1,1,14
2018-04-24,Coors Field,San Diego Padres,Colorado Rockies,30,3,1,0,0,5
2018-04-24,Dodger Stadium,Los Angeles Dodgers,Miami Marlins,32,2,3,0,0,8
2018-04-24,Dodger Stadium,Miami Marlins,Los Angeles Dodgers,35,4,3,0,1,14
2018-04-24,AT&T Park,San Francisco Giants,Washington Nationals,30,5,0,0,2,13
2018-04-24,AT&T Park,Washington Nationals,San Francisco Giants,30,4,1,0,1,10
2018-04-25,PNC Park,Pittsburgh Pirates,Detroit Tigers,38,12,2,0,1,20
2018-04-25,PNC Park,Detroit Tigers,Pittsburgh Pirates,32,3,2,1,1,14
2018-05-12,Oriole Park at Camden Yards,Baltimore Orioles,Tampa Bay Rays,30,1,2,0,1,9
2018-05-12,Oriole Park at Camden Yards,Tampa Bay Rays,Baltimore Orioles,36,6,2,2,2,24
2018-04-25,Minute Maid Park,Houston Astros,Los Angeles Angels,28,1,2,0,2,13
2018-04-25,Minute Maid Park,Los Angeles Angels,Houston Astros,31,2,1,0,1,8
2018-04-25,Guaranteed Rate Field,Chicago White Sox,Seattle Mariners,33,5,1,0,1,11
2018-04-25,Guaranteed Rate Field,Seattle Mariners,Chicago White Sox,35,5,2,0,1,13
2018-04-25,Coors Field,Colorado Rockies,San Diego Padres,31,8,0,1,0,11
2018-04-25,Coors Field,San Diego Padres,Colorado Rockies,28,3,1,0,0,5
2018-04-25,AT&T Park,San Francisco Giants,Washington Nationals,34,3,3,1,0,12
2018-04-25,AT&T Park,Washington Nationals,San Francisco Giants,46,13,4,0,1,25
2018-04-25,PNC Park,Pittsburgh Pirates,Detroit Tigers,42,10,2,0,2,22
2018-04-25,PNC Park,Detroit Tigers,Pittsburgh Pirates,48,10,6,0,4,38
2018-04-25,PNC Park,Pittsburgh Pirates,Detroit Tigers,38,12,2,0,1,20
2018-04-25,PNC Park,Detroit Tigers,Pittsburgh Pirates,32,3,2,1,1,14
2018-04-25,Yankee Stadium,New York Yankees,Minnesota Twins,32,6,3,0,2,20
2018-04-25,Yankee Stadium,Minnesota Twins,New York Yankees,36,8,1,0,1,14
2018-04-25,Great American Ball Park,Cincinnati Reds,Atlanta Braves,37,8,3,0,1,18
2018-04-25,Great American Ball Park,Atlanta Braves,Cincinnati Reds,40,10,2,0,1,18
2018-04-25,Oriole Park at Camden Yards,Baltimore Orioles,Tampa Bay Rays,32,0,4,0,1,12
2018-04-25,Oriole Park at Camden Yards,Tampa Bay Rays,Baltimore Orioles,38,8,5,0,1,22
2018-04-25,Citizens Bank Park,Philadelphia Phillies,Arizona Diamondbacks,30,7,2,0,1,15
2018-04-25,Citizens Bank Park,Arizona Diamondbacks,Philadelphia Phillies,30,5,0,0,0,5
2018-04-25,Rogers Centre,Toronto Blue Jays,Boston Red Sox,34,4,1,0,1,10
2018-04-25,Rogers Centre,Boston Red Sox,Toronto Blue Jays,33,3,1,0,2,13
2018-04-25,Progressive Field,Cleveland Indians,Chicago Cubs,29,3,0,0,3,15
2018-04-25,Progressive Field,Chicago Cubs,Cleveland Indians,33,4,1,0,0,6
2018-04-25,Dodger Stadium,Los Angeles Dodgers,Miami Marlins,36,5,1,1,2,18
2018-04-25,Dodger Stadium,Miami Marlins,Los Angeles Dodgers,40,6,2,0,3,22
2018-04-25,Globe Life Park in Arlington,Texas Rangers,Oakland Athletics,32,6,1,1,0,11
2018-04-25,Globe Life Park in Arlington,Oakland Athletics,Texas Rangers,31,3,0,0,1,7
2018-04-25,Busch Stadium,St. Louis Cardinals,New York Mets,31,5,1,0,1,11
2018-04-25,Busch Stadium,New York Mets,St. Louis Cardinals,34,7,0,0,0,7
2018-04-25,Kauffman Stadium,Kansas City Royals,Milwaukee Brewers,33,4,2,0,1,12
2018-04-25,Kauffman Stadium,Milwaukee Brewers,Kansas City Royals,35,6,2,0,0,10
2018-04-26,PNC Park,Pittsburgh Pirates,Detroit Tigers,30,2,3,0,1,12
2018-04-26,PNC Park,Detroit Tigers,Pittsburgh Pirates,34,6,1,1,0,11
2018-04-26,Great American Ball Park,Cincinnati Reds,Atlanta Braves,33,4,1,0,1,10
2018-04-26,Great American Ball Park,Atlanta Braves,Cincinnati Reds,37,6,5,0,2,24
2018-04-26,Citizens Bank Park,Philadelphia Phillies,Arizona Diamondbacks,33,6,3,0,0,12
2018-04-26,Citizens Bank Park,Arizona Diamondbacks,Philadelphia Phillies,36,4,4,0,3,24
2018-04-26,Yankee Stadium,New York Yankees,Minnesota Twins,28,3,1,0,1,9
2018-04-26,Yankee Stadium,Minnesota Twins,New York Yankees,35,5,1,0,2,15
2018-04-26,Busch Stadium,St. Louis Cardinals,New York Mets,47,8,3,0,0,14
2018-04-26,Busch Stadium,New York Mets,St. Louis Cardinals,47,8,1,0,0,10
2018-04-26,Progressive Field,Cleveland Indians,Seattle Mariners,34,4,2,0,1,12
2018-04-26,Progressive Field,Seattle Mariners,Cleveland Indians,35,5,4,1,0,16
2018-04-26,Oriole Park at Camden Yards,Baltimore Orioles,Tampa Bay Rays,39,13,1,0,2,23
2018-04-26,Oriole Park at Camden Yards,Tampa Bay Rays,Baltimore Orioles,39,8,3,0,2,22
2018-04-26,Rogers Centre,Toronto Blue Jays,Boston Red Sox,32,1,2,1,2,16
2018-04-26,Rogers Centre,Boston Red Sox,Toronto Blue Jays,33,4,3,0,1,14
2018-04-26,Wrigley Field,Chicago Cubs,Milwaukee Brewers,28,6,0,0,1,10
2018-04-26,Wrigley Field,Milwaukee Brewers,Chicago Cubs,31,4,2,0,0,8
2018-04-26,Kauffman Stadium,Kansas City Royals,Chicago White Sox,38,8,3,0,1,18
2018-04-26,Kauffman Stadium,Chicago White Sox,Kansas City Royals,35,4,0,0,5,24
2018-04-27,Wrigley Field,Chicago Cubs,Milwaukee Brewers,30,5,2,0,0,9
2018-04-27,Wrigley Field,Milwaukee Brewers,Chicago Cubs,30,3,1,0,0,5
2018-04-27,Oriole Park at Camden Yards,Baltimore Orioles,Detroit Tigers,32,3,2,0,3,19
2018-04-27,Oriole Park at Camden Yards,Detroit Tigers,Baltimore Orioles,29,1,1,0,0,3
2018-04-27,Nationals Park,Washington Nationals,Arizona Diamondbacks,37,9,1,0,1,15
2018-04-27,Nationals Park,Arizona Diamondbacks,Washington Nationals,31,3,1,1,1,12
2018-04-27,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,42,8,2,0,1,16
2018-04-27,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,37,3,3,0,1,13
2018-04-27,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,30,5,1,0,3,19
2018-04-27,Citizens Bank Park,Atlanta Braves,Philadelphia Phillies,36,6,3,0,0,12
2018-04-27,Rogers Centre,Toronto Blue Jays,Texas Rangers,36,4,5,1,0,17
2018-04-27,Rogers Centre,Texas Rangers,Toronto Blue Jays,34,7,2,0,1,15
2018-04-27,Progressive Field,Cleveland Indians,Seattle Mariners,36,3,4,1,5,34
2018-04-27,Progressive Field,Seattle Mariners,Cleveland Indians,32,3,1,0,2,13
2018-04-27,Fenway Park,Boston Red Sox,Tampa Bay Rays,34,3,5,0,0,13
2018-04-27,Fenway Park,Tampa Bay Rays,Boston Red Sox,33,6,1,0,3,20
2018-04-27,Marlins Park,Miami Marlins,Colorado Rockies,33,4,2,0,0,8
2018-04-27,Marlins Park,Colorado Rockies,Miami Marlins,30,4,3,0,0,10
2018-04-27,Minute Maid Park,Houston Astros,Oakland Athletics,32,5,0,0,0,5
2018-04-27,Minute Maid Park,Oakland Athletics,Houston Astros,36,5,1,1,3,22
2018-04-27,Target Field,Minnesota Twins,Cincinnati Reds,39,7,5,0,2,25
2018-04-27,Target Field,Cincinnati Reds,Minnesota Twins,45,11,5,1,3,36
2018-04-27,Kauffman Stadium,Kansas City Royals,Chicago White Sox,44,9,2,0,1,17
2018-04-27,Kauffman Stadium,Chicago White Sox,Kansas City Royals,42,6,2,2,2,24
2018-04-27,Angel Stadium,Los Angeles Angels,New York Yankees,34,3,1,1,1,12
2018-04-27,Angel Stadium,New York Yankees,Los Angeles Angels,34,3,3,0,1,13
2018-04-27,Petco Park,San Diego Padres,New York Mets,29,5,0,0,1,9
2018-04-27,Petco Park,New York Mets,San Diego Padres,33,6,2,0,1,14
2018-04-27,AT&T Park,San Francisco Giants,Los Angeles Dodgers,32,6,1,0,2,16
2018-04-27,AT&T Park,Los Angeles Dodgers,San Francisco Giants,33,5,3,0,0,11
2018-04-28,Target Field,Minnesota Twins,Cincinnati Reds,31,4,3,0,1,14
2018-04-28,Target Field,Cincinnati Reds,Minnesota Twins,32,3,2,0,1,11
2018-04-28,Kauffman Stadium,Kansas City Royals,Chicago White Sox,32,5,1,0,0,7
2018-04-28,Kauffman Stadium,Chicago White Sox,Kansas City Royals,40,11,3,0,1,21
2018-04-28,Kauffman Stadium,Kansas City Royals,Chicago White Sox,31,5,3,0,0,11
2018-04-28,Kauffman Stadium,Chicago White Sox,Kansas City Royals,31,4,1,0,1,10
2018-04-28,Wrigley Field,Chicago Cubs,Milwaukee Brewers,28,4,2,0,0,8
2018-04-28,Wrigley Field,Milwaukee Brewers,Chicago Cubs,29,1,1,0,0,3
2018-04-28,Nationals Park,Washington Nationals,Arizona Diamondbacks,36,3,3,0,2,17
2018-04-28,Nationals Park,Arizona Diamondbacks,Washington Nationals,37,6,1,0,2,16
2018-04-28,AT&T Park,San Francisco Giants,Los Angeles Dodgers,39,10,0,0,2,18
